,userId,movieId,rating,title,genres,count
1337,18,92094,3.5,Einstein and Eddington (2008),Drama,1
1338,18,95441,2.5,Ted (2012),Comedy,1
1339,18,96432,4.0,Lawless (2012),Crime,1
1340,18,96488,4.0,Searching for Sugar Man (2012),Documentary,1
1341,18,96655,4.0,Robot & Frank (2012),Comedy,1
1342,18,97752,3.5,Cloud Atlas (2012),Drama,1
1343,18,98124,4.0,"Batman: The Dark Knight Returns, Part 1 (2012)",Action,1
1344,18,98585,3.5,Hitchcock (2012),Drama,1
1345,18,98809,4.0,"Hobbit: An Unexpected Journey, The (2012)",Adventure,1
1346,18,99728,3.5,Gangster Squad (2013),Action,1
1347,18,99813,4.0,"Batman: The Dark Knight Returns, Part 2 (2013)",Action,1
1348,18,102125,3.5,Iron Man 3 (2013),Action,1
1349,18,102445,4.0,Star Trek Into Darkness (2013),Action,1
1350,18,102903,4.0,Now You See Me (2013),Crime,1
1351,18,103253,3.5,Elysium (2013),Action,1
1352,18,103772,4.0,"Wolverine, The (2013)",Action,1
1353,18,104241,3.0,Kick-Ass 2 (2013),Action,1
1354,18,104879,3.0,Prisoners (2013),Drama,1
1355,18,106072,3.5,Thor: The Dark World (2013),Action,1
1356,18,106487,4.0,The Hunger Games: Catching Fire (2013),Action,1
1357,18,106839,4.0,Mandela: Long Walk to Freedom (2013),Drama,1
1358,18,107846,3.5,MacGyver: Trail to Doomsday (1994),Action,1
1359,18,111362,4.0,X-Men: Days of Future Past (2014),Action,1
1360,18,112183,3.5,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Comedy,1
1361,18,112334,4.5,"Internet's Own Boy: The Story of Aaron Swartz, The (2014)",Documentary,1
1362,18,112421,4.0,Frank (2014),Comedy,1
1363,18,114066,4.0,"20,000 Days on Earth (2014)",Documentary,1
1364,18,116797,4.5,The Imitation Game (2014),Drama,1
1365,18,116823,3.5,The Hunger Games: Mockingjay - Part 1 (2014),Adventure,1
1366,18,117176,4.0,The Theory of Everything (2014),Drama,1
1367,18,118900,3.5,Wild (2014),Drama,1
1368,18,122892,3.5,Avengers: Age of Ultron (2015),Action,1
1369,18,122900,4.0,Ant-Man (2015),Action,1
1370,18,122918,4.0,Guardians of the Galaxy 2 (2017),Action,1
1371,18,122920,3.0,Captain America: Civil War (2016),Action,1
1372,18,122926,3.5,Untitled Spider-Man Reboot (2017),Action,1
1373,18,128620,3.5,Victoria (2015),Crime,1
1374,18,135569,3.5,Star Trek Beyond (2016),Action,1
1375,18,139385,3.5,The Revenant (2015),Adventure,1
1376,18,140289,4.0,Men & Chicken (2015),Comedy,1
1377,18,141688,4.0,Legend (2015),Crime,1
1378,18,142488,4.5,Spotlight (2015),Thriller,1
1379,18,144210,4.0,Just Eat It: A Food Waste Story (2014),Documentary,1
1380,18,145283,3.5,Nowitzki: The Perfect Shot (2014),Documentary,1
1381,18,148626,4.0,"Big Short, The (2015)",Drama,1
1382,18,150548,4.0,Sherlock: The Abominable Bride (2016),Action,1
1383,18,155168,4.0,Fraktus (2012),Comedy,1
1384,18,157108,4.5,Texas - Doc Snyder hält die Welt in Atem (1993),Comedy,1
1385,18,157110,4.5,00 Schneider - Jagd auf Nihil Baxter (1994),Comedy,1
1386,18,158238,4.0,The Nice Guys (2016),Crime,1
1387,18,158972,3.5,Toni Erdmann (2016),Drama,1
1388,18,159093,3.5,Now You See Me 2 (2016),Action,1
1389,18,160438,3.0,Jason Bourne (2016),Action,1
1390,18,161582,4.0,Hell or High Water (2016),Crime,1
1391,18,162350,3.5,The Magnificent Seven (2016),Action,1
1392,18,162606,3.5,The Accountant (2016),Crime,1
1393,18,164179,3.0,Arrival (2016),Sci-Fi,1
1394,18,166015,3.5,The African Doctor (2016),Comedy,1
1395,18,168252,4.0,Logan (2017),Action,1
1396,18,171023,4.0,The Hero (2017),Drama,1
1397,18,176101,3.5,Kingsman: The Golden Circle (2017),Action,1
1398,18,177593,4.5,"Three Billboards Outside Ebbing, Missouri (2017)",Crime,1
1399,18,180095,3.0,Wonder (2017),Drama,1
1400,18,180777,4.5,Die Frauen von Ravensbrück (2005),Documentary,1
1401,18,185135,4.5,Sherlock - A Study in Pink (2010),Crime,1
1402,19,12,1.0,Dracula: Dead and Loving It (1995),Comedy,1
1403,19,48,1.0,Pocahontas (1995),Animation,1
1404,19,64,2.0,Two if by Sea (1996),Comedy,1
1405,19,107,2.0,Muppet Treasure Island (1996),Adventure,1
1406,19,118,3.0,If Lucy Fell (1996),Comedy,1
1407,19,173,1.0,Judge Dredd (1995),Action,1
1408,19,295,3.0,"Pyromaniac's Love Story, A (1995)",Comedy,1
1409,19,325,2.0,National Lampoon's Senior Trip (1995),Comedy,1
1410,19,328,2.0,Tales from the Crypt Presents: Demon Knight (1995),Horror,1
1411,19,338,2.0,Virtuosity (1995),Action,1
1412,19,372,1.0,Reality Bites (1994),Comedy,1
1413,19,379,2.0,Timecop (1994),Action,1
1414,19,407,3.0,In the Mouth of Madness (1995),Horror,1
1415,19,414,2.0,"Air Up There, The (1994)",Comedy,1
1416,19,420,2.0,Beverly Hills Cop III (1994),Action,1
1417,19,422,3.0,Blink (1994),Thriller,1
1418,19,427,3.0,Boxing Helena (1993),Drama,1
1419,19,486,2.0,Life with Mikey (1993),Comedy,1
1420,19,512,2.0,"Puppet Masters, The (1994)",Horror,1
1421,19,513,3.0,Radioland Murders (1994),Comedy,1
1422,19,551,5.0,"Nightmare Before Christmas, The (1993)",Animation,1
1423,19,558,2.0,"Pagemaster, The (1994)",Action,1
1424,19,610,3.0,Heavy Metal (1981),Action,1
1425,19,611,2.0,Hellraiser: Bloodline (1996),Action,1
1426,19,671,2.0,Mystery Science Theater 3000: The Movie (1996),Comedy,1
1427,19,674,4.0,Barbarella (1968),Adventure,1
1428,19,724,4.0,"Craft, The (1996)",Drama,1
1429,19,742,3.0,Thinner (1996),Horror,1
1430,19,743,2.0,Spy Hard (1996),Comedy,1
1431,19,761,3.0,"Phantom, The (1996)",Action,1
1432,19,785,2.0,Kingpin (1996),Comedy,1
1433,19,788,2.0,"Nutty Professor, The (1996)",Comedy,1
1434,19,798,2.0,Daylight (1996),Action,1
1435,19,810,1.0,Kazaam (1996),Children,1
1436,19,829,2.0,Joe's Apartment (1996),Comedy,1
1437,19,832,2.0,Ransom (1996),Crime,1
1438,19,866,2.0,Bound (1996),Crime,1
1439,19,879,1.0,"Relic, The (1997)",Horror,1
1440,19,903,5.0,Vertigo (1958),Drama,1
1441,19,906,3.0,Gaslight (1944),Drama,1
1442,19,911,3.0,Charade (1963),Comedy,1
1443,19,915,2.0,Sabrina (1954),Comedy,1
1444,19,921,3.0,My Favorite Year (1982),Comedy,1
1445,19,931,4.0,Spellbound (1945),Mystery,1
1446,19,933,4.0,To Catch a Thief (1955),Crime,1
1447,19,965,2.0,"39 Steps, The (1935)",Drama,1
1448,19,984,2.0,"Pompatus of Love, The (1996)",Comedy,1
1449,19,1016,3.0,"Shaggy Dog, The (1959)",Children,1
1450,19,1021,2.0,Angels in the Outfield (1994),Children,1
1451,19,1047,3.0,"Long Kiss Goodnight, The (1996)",Action,1
1452,19,1081,2.0,Victor/Victoria (1982),Comedy,1
1453,19,1129,3.0,Escape from New York (1981),Action,1
1454,19,1215,3.0,Army of Darkness (1993),Action,1
1455,19,1238,3.0,Local Hero (1983),Comedy,1
1456,19,1257,3.0,Better Off Dead... (1985),Comedy,1
1457,19,1269,4.0,Arsenic and Old Lace (1944),Comedy,1
1458,19,1285,5.0,Heathers (1989),Comedy,1
1459,19,1297,4.0,Real Genius (1985),Comedy,1
1460,19,1322,2.0,Amityville 1992: It's About Time (1992),Horror,1
1461,19,1324,2.0,Amityville: Dollhouse (1996),Horror,1
1462,19,1330,2.0,April Fool's Day (1986),Horror,1
1463,19,1333,3.0,"Birds, The (1963)",Horror,1
1464,19,1339,2.0,Dracula (Bram Stoker's Dracula) (1992),Fantasy,1
1465,19,1342,2.0,Candyman (1992),Horror,1
1466,19,1345,3.0,Carrie (1976),Drama,1
1467,19,1346,2.0,Cat People (1982),Drama,1
1468,19,1355,2.0,Nightwatch (1997),Horror,1
1469,19,1359,3.0,Jingle All the Way (1996),Children,1
1470,19,1367,1.0,101 Dalmatians (1996),Adventure,1
1471,19,1372,5.0,Star Trek VI: The Undiscovered Country (1991),Action,1
1472,19,1373,1.0,Star Trek V: The Final Frontier (1989),Action,1
1473,19,1376,4.0,Star Trek IV: The Voyage Home (1986),Adventure,1
1474,19,1378,3.0,Young Guns (1988),Action,1
1475,19,1379,2.0,Young Guns II (1990),Action,1
1476,19,1380,3.0,Grease (1978),Comedy,1
1477,19,1394,3.0,Raising Arizona (1987),Comedy,1
1478,19,1407,3.0,Scream (1996),Comedy,1
1479,19,1409,3.0,Michael (1996),Comedy,1
1480,19,1427,1.0,Turbulence (1997),Action,1
1481,19,1441,3.0,Benny & Joon (1993),Comedy,1
1482,19,1456,2.0,"Pest, The (1997)",Comedy,1
1483,19,1457,3.0,Fools Rush In (1997),Comedy,1
1484,19,1461,3.0,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy,1
1485,19,1474,2.0,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children,1
1486,19,1479,3.0,"Saint, The (1997)",Action,1
1487,19,1485,3.0,Liar Liar (1997),Comedy,1
1488,19,1489,2.0,Cats Don't Dance (1997),Animation,1
1489,19,1499,1.0,Anaconda (1997),Action,1
1490,19,1542,2.0,Brassed Off (1996),Comedy,1
1491,19,1550,2.0,Trial and Error (1997),Comedy,1
1492,19,1551,2.0,Buddy (1997),Adventure,1
1493,19,1556,1.0,Speed 2: Cruise Control (1997),Action,1
1494,19,1562,1.0,Batman & Robin (1997),Action,1
1495,19,1566,4.0,Hercules (1997),Adventure,1
1496,19,1569,3.0,My Best Friend's Wedding (1997),Comedy,1
1497,19,1583,3.0,"Simple Wish, A (1997)",Children,1
1498,19,1588,2.0,George of the Jungle (1997),Children,1
1499,19,1591,2.0,Spawn (1997),Action,1
1500,19,1593,2.0,Picture Perfect (1997),Comedy,1
1501,19,1603,2.0,Mimic (1997),Horror,1
1502,19,1614,2.0,In & Out (1997),Comedy,1
1503,19,1645,2.0,The Devil's Advocate (1997),Drama,1
1504,19,1648,2.0,"House of Yes, The (1997)",Comedy,1
1505,19,1658,5.0,"Life Less Ordinary, A (1997)",Romance,1
1506,19,1663,3.0,Stripes (1981),Comedy,1
1507,19,1665,1.0,Bean (1997),Comedy,1
1508,19,1679,2.0,Chairman of the Board (1998),Comedy,1
1509,19,1681,3.0,Mortal Kombat: Annihilation (1997),Action,1
1510,19,1688,3.0,Anastasia (1997),Adventure,1
1511,19,1689,2.0,"Man Who Knew Too Little, The (1997)",Comedy,1
1512,19,1690,1.0,Alien: Resurrection (1997),Action,1
1513,19,1702,3.0,Flubber (1997),Children,1
1514,19,1717,3.0,Scream 2 (1997),Comedy,1
1515,19,1718,2.0,Stranger in the House (1997),Thriller,1
1516,19,1722,3.0,Tomorrow Never Dies (1997),Action,1
1517,19,1747,2.0,Wag the Dog (1997),Comedy,1
1518,19,1748,3.0,Dark City (1998),Adventure,1
1519,19,1754,2.0,Fallen (1998),Crime,1
1520,19,1779,2.0,Sphere (1998),Sci-Fi,1
1521,19,1783,1.0,Palmetto (1998),Crime,1
1522,19,1798,1.0,Hush (1998),Thriller,1
1523,19,1806,2.0,Paulie (1998),Adventure,1
1524,19,1812,3.0,Wide Awake (1998),Children,1
1525,19,1816,1.0,Two Girls and a Guy (1997),Comedy,1
1526,19,1831,2.0,Lost in Space (1998),Action,1
1527,19,1845,3.0,Zero Effect (1998),Comedy,1
1528,19,1848,2.0,"Borrowers, The (1997)",Adventure,1
1529,19,1855,2.0,Krippendorf's Tribe (1998),Comedy,1
1530,19,1862,1.0,Species II (1998),Horror,1
1531,19,1881,1.0,Quest for Camelot (1998),Adventure,1
1532,19,1888,2.0,Hope Floats (1998),Comedy,1
1533,19,1891,2.0,"Ugly, The (1997)",Horror,1
1534,19,1894,2.0,Six Days Seven Nights (1998),Adventure,1
1535,19,1906,2.0,Mr. Jealousy (1997),Comedy,1
1536,19,1911,2.0,Dr. Dolittle (1998),Comedy,1
1537,19,1919,2.0,Madeline (1998),Children,1
1538,19,1921,3.0,Pi (1998),Drama,1
1539,19,1963,3.0,Take the Money and Run (1969),Comedy,1
1540,19,1970,3.0,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror,1
1541,19,1971,3.0,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror,1
1542,19,1972,1.0,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror,1
1543,19,1973,2.0,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)",Horror,1
1544,19,1991,2.0,Child's Play (1988),Horror,1
1545,19,1994,3.0,Poltergeist (1982),Horror,1
1546,19,2003,3.0,Gremlins (1984),Comedy,1
1547,19,2004,3.0,Gremlins 2: The New Batch (1990),Comedy,1
1548,19,2014,2.0,Freaky Friday (1977),Children,1
1549,19,2015,3.0,"Absent-Minded Professor, The (1961)",Children,1
1550,19,2016,3.0,"Apple Dumpling Gang Rides Again, The (1979)",Children,1
1551,19,2026,2.0,Disturbing Behavior (1998),Horror,1
1552,19,2034,2.0,"Black Hole, The (1979)",Children,1
1553,19,2036,2.0,Blank Check (1994),Children,1
1554,19,2037,4.0,Candleshoe (1977),Adventure,1
1555,19,2040,2.0,"Computer Wore Tennis Shoes, The (1969)",Children,1
1556,19,2041,4.0,Condorman (1981),Action,1
1557,19,2044,3.0,"Devil and Max Devlin, The (1981)",Comedy,1
1558,19,2052,2.0,Hocus Pocus (1993),Children,1
1559,19,2053,2.0,"Honey, I Blew Up the Kid (1992)",Children,1
1560,19,2060,3.0,BASEketball (1998),Comedy,1
1561,19,2065,2.0,"Purple Rose of Cairo, The (1985)",Comedy,1
1562,19,2082,3.0,"Mighty Ducks, The (1992)",Children,1
1563,19,2088,3.0,Popeye (1980),Adventure,1
1564,19,2092,2.0,"Return of Jafar, The (1994)",Adventure,1
1565,19,2097,3.0,Something Wicked This Way Comes (1983),Children,1
1566,19,2108,3.0,L.A. Story (1991),Comedy,1
1567,19,2110,3.0,Dead Men Don't Wear Plaid (1982),Comedy,1
1568,19,2111,3.0,"Man with Two Brains, The (1983)",Comedy,1
1569,19,2118,2.0,"Dead Zone, The (1983)",Thriller,1
1570,19,2123,3.0,All Dogs Go to Heaven (1989),Animation,1
1571,19,2133,3.0,Adventures in Babysitting (1987),Adventure,1
1572,19,2134,2.0,Weird Science (1985),Comedy,1
1573,19,2140,4.0,"Dark Crystal, The (1982)",Adventure,1
1574,19,2144,3.0,Sixteen Candles (1984),Comedy,1
1575,19,2148,2.0,House (1986),Comedy,1
1576,19,2153,3.0,"Avengers, The (1998)",Action,1
1577,19,2167,3.0,Blade (1998),Action,1
1578,19,2169,2.0,Dead Man on Campus (1998),Comedy,1
1579,19,2171,2.0,Next Stop Wonderland (1998),Comedy,1
1580,19,2206,3.0,Suspicion (1941),Film-Noir,1
1581,19,2227,3.0,"Lodger: A Story of the London Fog, The (1927)",Crime,1
1582,19,2232,3.0,Cube (1997),Horror,1
1583,19,2243,2.0,Broadcast News (1987),Comedy,1
1584,19,2244,2.0,"Allnighter, The (1987)",Comedy,1
1585,19,2245,3.0,Working Girl (1988),Comedy,1
1586,19,2248,3.0,Say Anything... (1989),Comedy,1
1587,19,2249,3.0,My Blue Heaven (1990),Comedy,1
1588,19,2255,2.0,Young Doctors in Love (1982),Comedy,1
1589,19,2261,2.0,One Crazy Summer (1986),Comedy,1
1590,19,2263,2.0,"Seventh Sign, The (1988)",Drama,1
1591,19,2266,3.0,"Butcher's Wife, The (1991)",Comedy,1
1592,19,2267,2.0,Mortal Thoughts (1991),Mystery,1
1593,19,2279,2.0,Urban Legend (1998),Horror,1
1594,19,2287,3.0,Them! (1954),Horror,1
1595,19,2294,3.0,Antz (1998),Adventure,1
1596,19,2302,3.0,My Cousin Vinny (1992),Comedy,1
1597,19,2315,2.0,Bride of Chucky (Child's Play 4) (1998),Comedy,1
1598,19,2320,3.0,Apt Pupil (1998),Drama,1
1599,19,2321,3.0,Pleasantville (1998),Comedy,1
1600,19,2328,2.0,Vampires (1998),Horror,1
1601,19,2335,3.0,"Waterboy, The (1998)",Comedy,1
1602,19,2354,2.0,"Rugrats Movie, The (1998)",Animation,1
1603,19,2355,3.0,"Bug's Life, A (1998)",Adventure,1
1604,19,2369,2.0,Desperately Seeking Susan (1985),Comedy,1
1605,19,2371,4.0,Fletch (1985),Comedy,1
1606,19,2372,1.0,Fletch Lives (1989),Comedy,1
1607,19,2374,2.0,Gung Ho (1986),Comedy,1
1608,19,2375,2.0,"Money Pit, The (1986)",Comedy,1
1609,19,2393,3.0,Star Trek: Insurrection (1998),Action,1
1610,19,2394,3.0,"Prince of Egypt, The (1998)",Animation,1
1611,19,2396,4.0,Shakespeare in Love (1998),Comedy,1
1612,19,2407,2.0,Cocoon (1985),Comedy,1
1613,19,2413,3.0,Clue (1985),Comedy,1
1614,19,2416,3.0,Back to School (1986),Comedy,1
1615,19,2418,2.0,Nothing in Common (1986),Comedy,1
1616,19,2423,4.0,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy,1
1617,19,2428,3.0,"Faculty, The (1998)",Horror,1
1618,19,2446,2.0,In Dreams (1999),Horror,1
1619,19,2453,3.0,"Boy Who Could Fly, The (1986)",Drama,1
1620,19,2455,2.0,"Fly, The (1986)",Drama,1
1621,19,2458,2.0,Armed and Dangerous (1986),Comedy,1
1622,19,2463,2.0,Ruthless People (1986),Comedy,1
1623,19,2465,1.0,Deadly Friend (1986),Horror,1
1624,19,2468,2.0,Jumpin' Jack Flash (1986),Action,1
1625,19,2491,4.0,Simply Irresistible (1999),Comedy,1
1626,19,2496,3.0,Blast from the Past (1999),Comedy,1
1627,19,2513,1.0,Pet Sematary (1989),Horror,1
1628,19,2518,2.0,Night Shift (1982),Comedy,1
1629,19,2539,2.0,Analyze This (1999),Comedy,1
1630,19,2548,2.0,"Rage: Carrie 2, The (1999)",Horror,1
1631,19,2550,3.0,"Haunting, The (1963)",Horror,1
1632,19,2555,1.0,Baby Geniuses (1999),Comedy,1
1633,19,2558,2.0,Forces of Nature (1999),Comedy,1
1634,19,2605,2.0,Entrapment (1999),Crime,1
1635,19,2606,4.0,Idle Hands (1999),Comedy,1
1636,19,2614,1.0,Chopping Mall (a.k.a. Killbots) (1986),Action,1
1637,19,2622,3.0,William Shakespeare's A Midsummer Night's Dream (1999),Comedy,1
1638,19,2642,1.0,Superman III (1983),Action,1
1639,19,2643,1.0,Superman IV: The Quest for Peace (1987),Action,1
1640,19,2668,2.0,Swamp Thing (1982),Horror,1
1641,19,2672,3.0,"Thirteenth Floor, The (1999)",Drama,1
1642,19,2687,2.0,Tarzan (1999),Adventure,1
1643,19,2699,3.0,Arachnophobia (1990),Comedy,1
1644,19,2709,2.0,Muppets From Space (1999),Children,1
1645,19,2710,2.0,"Blair Witch Project, The (1999)",Drama,1
1646,19,2719,2.0,"Haunting, The (1999)",Horror,1
1647,19,2720,1.0,Inspector Gadget (1999),Action,1
1648,19,2722,2.0,Deep Blue Sea (1999),Action,1
1649,19,2733,2.0,Vibes (1988),Adventure,1
1650,19,2746,3.0,Little Shop of Horrors (1986),Comedy,1
1651,19,2754,1.0,Deadtime Stories (1987),Horror,1
1652,19,2788,2.0,Monty Python's And Now for Something Completely Different (1971),Comedy,1
1653,19,2793,2.0,"American Werewolf in Paris, An (1997)",Comedy,1
1654,19,2802,3.0,Tequila Sunrise (1988),Action,1
1655,19,2804,3.0,"Christmas Story, A (1983)",Children,1
1656,19,2806,2.0,Teaching Mrs. Tingle (1999),Comedy,1
1657,19,2808,2.0,Universal Soldier (1992),Action,1
1658,19,2822,2.0,Medicine Man (1992),Adventure,1
1659,19,2836,3.0,Outside Providence (1999),Comedy,1
1660,19,2840,2.0,Stigmata (1999),Drama,1
1661,19,2857,3.0,Yellow Submarine (1968),Adventure,1
1662,19,2860,2.0,Blue Streak (1999),Comedy,1
1663,19,2867,3.0,Fright Night (1985),Comedy,1
1664,19,2870,3.0,Barefoot in the Park (1967),Comedy,1
1665,19,2883,3.0,Mumford (1999),Comedy,1
1666,19,2888,3.0,Drive Me Crazy (1999),Comedy,1
1667,19,2898,2.0,"Dark Half, The (1993)",Horror,1
1668,19,2900,2.0,Monkey Shines (1988),Horror,1
1669,19,2915,2.0,Risky Business (1983),Comedy,1
1670,19,2936,4.0,Sullivan's Travels (1941),Adventure,1
1671,19,2968,5.0,Time Bandits (1981),Adventure,1
1672,19,2995,2.0,House on Haunted Hill (1999),Horror,1
1673,19,3005,2.0,"Bone Collector, The (1999)",Thriller,1
1674,19,3016,3.0,Creepshow (1982),Horror,1
1675,19,3017,2.0,Creepshow 2 (1987),Horror,1
1676,19,3031,2.0,Repossessed (1990),Comedy,1
1677,19,3032,3.0,"Omega Man, The (1971)",Action,1
1678,19,3035,4.0,Mister Roberts (1955),Comedy,1
1679,19,3040,3.0,Meatballs (1979),Comedy,1
1680,19,3048,2.0,Under the Rainbow (1981),Comedy,1
1681,19,3056,4.0,Oxygen (1999),Crime,1
1682,19,3063,2.0,Poison Ivy (1992),Drama,1
1683,19,3064,2.0,Poison Ivy: New Seduction (1997),Drama,1
1684,19,3070,5.0,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure,1
1685,19,3072,2.0,Moonstruck (1987),Comedy,1
1686,19,3082,2.0,"World Is Not Enough, The (1999)",Action,1
1687,19,3087,3.0,Scrooged (1988),Comedy,1
1688,19,3101,1.0,Fatal Attraction (1987),Drama,1
1689,19,3104,2.0,Midnight Run (1988),Action,1
1690,19,3113,2.0,End of Days (1999),Action,1
1691,19,3146,1.0,Deuce Bigalow: Male Gigolo (1999),Comedy,1
1692,19,3190,1.0,Supernova (2000),Adventure,1
1693,19,3203,2.0,Dead Calm (1989),Thriller,1
1694,19,3213,4.0,Batman: Mask of the Phantasm (1993),Animation,1
1695,19,3219,2.0,Pacific Heights (1990),Mystery,1
1696,19,3225,3.0,Down to You (2000),Comedy,1
1697,19,3238,1.0,Eye of the Beholder (1999),Thriller,1
1698,19,3248,2.0,Sister Act 2: Back in the Habit (1993),Comedy,1
1699,19,3254,2.0,Wayne's World 2 (1993),Comedy,1
1700,19,3258,2.0,Death Becomes Her (1992),Comedy,1
1701,19,3264,3.0,Buffy the Vampire Slayer (1992),Action,1
1702,19,3269,2.0,Forever Young (1992),Drama,1
1703,19,3301,2.0,"Whole Nine Yards, The (2000)",Comedy,1
1704,19,3308,2.0,"Flamingo Kid, The (1984)",Comedy,1
1705,19,3316,2.0,Reindeer Games (2000),Action,1
1706,19,3324,2.0,Drowning Mona (2000),Comedy,1
1707,19,3355,2.0,"Ninth Gate, The (1999)",Fantasy,1
1708,19,3361,2.0,Bull Durham (1988),Comedy,1
1709,19,3370,2.0,Betrayed (1988),Drama,1
1710,19,3387,2.0,Who's Harry Crumb? (1989),Comedy,1
1711,19,3393,1.0,Date with an Angel (1987),Comedy,1
1712,19,3394,3.0,Blind Date (1987),Comedy,1
1713,19,3395,3.0,Nadine (1987),Comedy,1
1714,19,3396,5.0,"Muppet Movie, The (1979)",Adventure,1
1715,19,3397,2.0,"Great Muppet Caper, The (1981)",Children,1
1716,19,3398,2.0,"Muppets Take Manhattan, The (1984)",Children,1
1717,19,3400,3.0,We're Back! A Dinosaur's Story (1993),Adventure,1
1718,19,3401,2.0,Baby... Secret of the Lost Legend (1985),Adventure,1
1719,19,3418,3.0,Thelma & Louise (1991),Adventure,1
1720,19,3421,4.0,Animal House (1978),Comedy,1
1721,19,3424,2.0,Do the Right Thing (1989),Drama,1
1722,19,3454,2.0,Whatever It Takes (2000),Comedy,1
1723,19,3466,2.0,Heart and Souls (1993),Comedy,1
1724,19,3471,4.0,Close Encounters of the Third Kind (1977),Adventure,1
1725,19,3476,3.0,Jacob's Ladder (1990),Horror,1
1726,19,3477,5.0,Empire Records (1995),Comedy,1
1727,19,3483,2.0,"Road to El Dorado, The (2000)",Animation,1
1728,19,3484,2.0,"Skulls, The (2000)",Thriller,1
1729,19,3497,2.0,Max Dugan Returns (1983),Comedy,1
1730,19,3500,2.0,Mr. Saturday Night (1992),Comedy,1
1731,19,3501,2.0,Murphy's Romance (1985),Comedy,1
1732,19,3505,3.0,No Way Out (1987),Drama,1
1733,19,3515,3.0,Me Myself I (2000),Comedy,1
1734,19,3526,2.0,Parenthood (1989),Comedy,1
1735,19,3534,2.0,28 Days (2000),Drama,1
1736,19,3536,2.0,Keeping the Faith (2000),Comedy,1
1737,19,3548,2.0,Auntie Mame (1958),Comedy,1
1738,19,3550,3.0,The Hunger (1983),Horror,1
1739,19,3551,3.0,Marathon Man (1976),Crime,1
1740,19,3584,2.0,Breathless (1983),Action,1
1741,19,3594,2.0,Center Stage (2000),Drama,1
1742,19,3608,3.0,Pee-wee's Big Adventure (1985),Adventure,1
1743,19,3622,3.0,"Twelve Chairs, The (1970)",Comedy,1
1744,19,3662,3.0,Puppet Master III: Toulon's Revenge (1991),Horror,1
1745,19,3685,3.0,Prizzi's Honor (1985),Comedy,1
1746,19,3686,3.0,Flatliners (1990),Horror,1
1747,19,3692,3.0,Class of Nuke 'Em High (1986),Comedy,1
1748,19,3693,2.0,"Toxic Avenger, The (1985)",Comedy,1
1749,19,3698,2.0,"Running Man, The (1987)",Action,1
1750,19,3699,2.0,Starman (1984),Adventure,1
1751,19,3701,2.0,Alien Nation (1988),Crime,1
1752,19,3704,2.0,Mad Max Beyond Thunderdome (1985),Action,1
1753,19,3705,2.0,Bird on a Wire (1990),Action,1
1754,19,3706,3.0,Angel Heart (1987),Film-Noir,1
1755,19,3708,2.0,Firestarter (1984),Horror,1
1756,19,3712,3.0,Soapdish (1991),Comedy,1
1757,19,3743,2.0,Boys and Girls (2000),Comedy,1
1758,19,3745,4.0,Titan A.E. (2000),Action,1
1759,19,3752,3.0,"Me, Myself & Irene (2000)",Adventure,1
1760,19,3754,4.0,"Adventures of Rocky and Bullwinkle, The (2000)",Adventure,1
1761,19,3763,3.0,F/X (1986),Action,1
1762,19,3770,2.0,Dreamscape (1984),Horror,1
1763,19,3784,2.0,"Kid, The (2000)",Comedy,1
1764,19,3797,3.0,"In Crowd, The (2000)",Thriller,1
1765,19,3802,2.0,Freejack (1992),Action,1
1766,19,3825,3.0,Coyote Ugly (2000),Comedy,1
1767,19,3826,1.0,Hollow Man (2000),Horror,1
1768,19,3835,2.0,"Crush, The (1993)",Thriller,1
1769,19,3837,1.0,Phantasm II (1988),Action,1
1770,19,3839,1.0,Phantasm IV: Oblivion (1998),Horror,1
1771,20,1010,3.0,"Love Bug, The (1969)",Children,1
1772,20,1012,4.0,Old Yeller (1957),Children,1
1773,20,1013,4.0,"Parent Trap, The (1961)",Children,1
1774,20,1015,3.5,Homeward Bound: The Incredible Journey (1993),Adventure,1
1775,20,1018,3.5,That Darn Cat! (1965),Children,1
1776,20,1022,4.5,Cinderella (1950),Animation,1
1777,20,1035,4.5,"Sound of Music, The (1965)",Musical,1
1778,20,1547,3.0,Shiloh (1997),Children,1
1779,20,2006,2.0,"Mask of Zorro, The (1998)",Action,1
1780,20,2059,3.5,"Parent Trap, The (1998)",Children,1
1781,20,2083,5.0,"Muppet Christmas Carol, The (1992)",Children,1
1782,20,2087,4.5,Peter Pan (1953),Animation,1
1783,20,2089,4.5,"Rescuers Down Under, The (1990)",Adventure,1
1784,20,2135,5.0,Doctor Dolittle (1967),Adventure,1
1785,20,2430,2.0,Mighty Joe Young (1949),Adventure,1
1786,20,2565,3.5,"King and I, The (1956)",Drama,1
